Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDX11,OUT017,3513.5266
FDE09,OUT035,1932.7784
NCK06,OUT049,1987.6697
DRE37,OUT017,3267.0771
FDV56,OUT046,1618.9948
FDY43,OUT017,2606.5183
FDV35,OUT013,2257.6104
FDF05,OUT019,958.7655
FDA36,OUT035,3031.1326
FDS13,OUT027,6274.79
FDU47,OUT013,2215.7134
FDI36,OUT010,560.29346
FDH48,OUT046,1318.0396
FDZ14,OUT013,1977.9537
FDS46,OUT013,1946.1909
FDE21,OUT017,1992.3632
FDA26,OUT049,3828.6099
FDV12,OUT046,1419.5205
FDL46,OUT019,282.41962
FDN57,OUT013,2021.1843
NCJ18,OUT017,1956.078
FDO36,OUT045,2799.306
FDX55,OUT018,2859.3088
FDT25,OUT019,327.56305
FDD16,OUT049,1092.7323
NCX18,OUT013,3050.2483
NCG55,OUT018,1653.7925
NCV18,OUT049,1662.0289
NCS18,OUT035,1773.1091
FDC37,OUT045,1494.8352
FDE47,OUT046,2053.7341
DRG49,OUT019,564.5461
FDC39,OUT049,3626.151
FDH24,OUT019,399.54807
FDV39,OUT027,4435.215
NCL17,OUT045,2088.3865
NCY53,OUT035,2001.2703
FDH52,OUT013,916.9997
NCD19,OUT018,772.43933
FDI44,OUT046,1142.2412
DRD49,OUT027,6118.044
FDN08,OUT035,1958.8021
FDO20,OUT027,6371.825
FDY02,OUT046,3663.6504
FDX23,OUT045,1371.1212
FDX01,OUT017,1933.6519
FDH20,OUT027,2763.811
NCX41,OUT017,3823.17
FDD21,OUT027,3360.532
DRH11,OUT019,140.29141
DRE60,OUT018,3502.5173
FDB10,OUT013,3523.2952
FDH38,OUT013,1957.3013
NCL07,OUT018,342.6569
FDD48,OUT046,1938.1062
NCT54,OUT027,2677.0322
FDF32,OUT027,5059.8315
DRH51,OUT045,1282.6713
DRG03,OUT035,2602.8435
NCY42,OUT019,375.11
FDH32,OUT017,1424.2906
NCJ06,OUT027,2923.9717
FDH47,OUT027,2905.473
FDZ08,OUT018,1113.768
FDK16,OUT017,1695.7308
DRG01,OUT018,965.88214
NCM53,OUT027,2280.0496
NCB07,OUT035,3211.8452
NCZ06,OUT035,3645.898
FDU48,OUT049,1882.2494
NCB55,OUT027,1653.1975
FDP15,OUT013,4509.933
FDF17,OUT046,2907.1575
NCN06,OUT049,2798.75
DRM48,OUT018,487.13092
FDH10,OUT046,2326.3442
FDC60,OUT018,1111.1342
FDE35,OUT018,754.9207
DRI23,OUT013,2434.833
NCR38,OUT013,3659.0476
FDP04,OUT035,1139.3687
NCW17,OUT045,2178.9897
FDX34,OUT017,2017.5872
NCK53,OUT045,1385.6559
NCO54,OUT010,122.26803
NCH55,OUT046,1969.7367
FDT44,OUT027,3086.5354
DRG49,OUT046,4033.0166
FDX46,OUT010,121.88774
DRG36,OUT049,3120.817
FDU37,OUT049,1371.556
FDK10,OUT049,2877.657
DRF37,OUT027,5487.706
FDC44,OUT035,2024.0895
FDP15,OUT046,4431.385
FDZ27,OUT027,1346.9166
FDY22,OUT019,368.64474
DRG51,OUT035,2917.8152
FDN58,OUT045,3433.8474
FDW01,OUT049,2515.855
FDX24,OUT018,1213.3998
FDO51,OUT017,533.9598
FDJ52,OUT027,4348.8047
NCY06,OUT010,377.16733
FDE20,OUT018,2625.2725
FDT23,OUT010,240.09326
FDQ51,OUT046,830.9455
FDE35,OUT046,900.12506
FDB46,OUT013,3410.2566
NCG19,OUT035,3934.3074
NCL06,OUT018,3898.405
FDT36,OUT019,120.71992
FDC56,OUT049,2084.4395
FDJ26,OUT049,3301.724
FDZ59,OUT017,2703.5713
FDV11,OUT027,4897.2993
FDR13,OUT010,283.45316
FDI15,OUT018,3332.6606
FDF47,OUT018,2946.6548
NCB54,OUT019,400.85486
NCK19,OUT027,5116.057
FDX16,OUT017,2447.641
FDL50,OUT045,2093.1162
NCE31,OUT035,842.467
DRJ01,OUT049,2372.2004
FDE22,OUT013,2723.5713
FDY20,OUT019,227.45825
NCO14,OUT045,547.5129
NCR50,OUT017,2661.2205
DRM47,OUT017,3256.4749
FDO27,OUT010,321.8533
FDJ20,OUT027,3328.6528
NCX17,OUT013,3777.04
FDG59,OUT049,736.39825
FDD52,OUT045,1629.2412
FDO48,OUT017,4065.2048
FDC59,OUT019,115.15999
FDS15,OUT018,1366.4233
FDB47,OUT035,3966.3782
FDV14,OUT019,190.53395
FDB27,OUT013,3129.4038
FDA35,OUT035,2166.9724
FDN51,OUT018,3770.8027
FDO39,OUT019,466.46143
FDB28,OUT049,3079.443
DRJ25,OUT046,827.98315
FDH46,OUT027,2546.2844
FDI10,OUT045,2998.0432
FDU21,OUT018,76.20743
FDD09,OUT049,3208.1382
FDD10,OUT046,2571.5952
FDN31,OUT010,455.57654
FDA46,OUT018,2963.9531
FDM56,OUT046,1586.3646
FDF11,OUT010,557.15265
FDS32,OUT018,1679.684
NCM06,OUT013,2234.5847
FDZ26,OUT045,3842.0583
FDO01,OUT013,1905.3505
FDJ46,OUT049,2838.49
FDG26,OUT019,1025.438
FDZ38,OUT035,3612.5964
NCO55,OUT013,1751.5728
FDT60,OUT035,2169.6206
FDW37,OUT049,1418.3318
NCK42,OUT018,2835.3052
FDA45,OUT046,2163.438
FDW55,OUT018,4040.5164
FDY44,OUT017,3414.6023
FDQ31,OUT017,1401.8435
FDM09,OUT049,2925.6882
FDH12,OUT018,1287.7047
NCQ43,OUT035,1730.793
FDT33,OUT035,2630.7747
NCT41,OUT018,2153.3389
DRJ25,OUT010,105.45646
NCQ41,OUT046,3268.006
NCN17,OUT049,1669.4827
DRO35,OUT027,3026.4475
FDU27,OUT018,491.14587
FDY43,OUT027,4434.2056
FDG46,OUT035,2137.4893
DRL49,OUT018,1849.2102
NCB55,OUT049,1077.327
FDK28,OUT049,4020.8892
FDO49,OUT045,748.86176
FDT03,OUT013,1905.455
FDW33,OUT027,2729.6167
FDR02,OUT035,2023.123
FDF50,OUT013,3051.031
FDA40,OUT018,1220.8844
NCT53,OUT018,2314.6182
FDY60,OUT035,2414.5637
FDP44,OUT027,2750.0508
NCQ50,OUT045,3515.0544
NCC30,OUT017,3013.1711
FDQ60,OUT018,1614.9961
FDG41,OUT046,1627.0306
FDQ03,OUT046,3725.6099
FDM03,OUT045,1696.1677
FDZ51,OUT018,1116.7231
DRF51,OUT035,756.80084
FDF39,OUT017,4670.5977
FDW52,OUT035,2870.2532
FDY22,OUT049,2644.0237
FDG14,OUT013,2518.4211
FDA57,OUT017,775.6932
FDL45,OUT019,279.07825
FDX28,OUT046,1515.1437
NCQ54,OUT013,3188.7158
FDH40,OUT045,1107.7446
FDU52,OUT035,2629.3948
FDT60,OUT010,338.16562
FDK08,OUT045,1361.6033
FDN04,OUT049,2747.8408
FDE50,OUT013,2843.4136
FDI16,OUT049,807.6443
FDM50,OUT049,1035.6727
NCV30,OUT049,1022.8115
FDT44,OUT013,1889.3092
FDY60,OUT013,2548.1904
FDT56,OUT017,1000.27484
FDV58,OUT018,2580.6614
FDU04,OUT013,2212.0178
NCN05,OUT027,4862.892
FDI53,OUT018,2450.2173
FDD34,OUT046,2508.1367
FDW47,OUT027,3554.0955
FDT51,OUT027,2896.7205
FDO27,OUT013,1548.4823
NCQ18,OUT018,1498.0022
NCW05,OUT013,1705.4244
FDI15,OUT010,1264.4272
NCH43,OUT010,494.70303
FDT40,OUT049,2104.925
NCG19,OUT017,3320.3752
NCM30,OUT035,709.7389
FDB38,OUT017,2735.69
FDB22,OUT046,2326.6511
FDC58,OUT046,778.0532
NCI29,OUT013,2130.4006
FDA23,OUT010,231.57043
DRG48,OUT013,2478.7095
FDV21,OUT013,2044.9797
NCG18,OUT019,290.67218
FDG40,OUT045,526.8495
FDU24,OUT018,1514.8602
FDA22,OUT049,2678.8782
FDY35,OUT046,901.06476
FDJ15,OUT045,3348.5215
NCW18,OUT018,3132.7314
FDK56,OUT018,3023.8066
FDF44,OUT046,2248.4802
FDP51,OUT049,2097.1624
FDU22,OUT027,3143.1018
FDM28,OUT017,2870.5894
NCL42,OUT046,4159.5483
FDJ15,OUT019,578.9087
FDI32,OUT018,1656.5886
DRL11,OUT046,2489.0862
DRO59,OUT018,840.45764
FDA07,OUT019,359.9907
NCO53,OUT013,3059.9287
FDO21,OUT045,3097.2188
FDW39,OUT045,2889.4912
NCV17,OUT013,2239.3767
FDE22,OUT046,2610.5425
NCB06,OUT018,2424.1829
DRF48,OUT017,3019.4258
FDB05,OUT013,3196.953
FDP28,OUT027,5853.743
FDP23,OUT046,3525.4136
NCS41,OUT018,2905.112
FDS40,OUT018,326.0379
FDA16,OUT017,3787.0474
FDN20,OUT035,2986.958
FDF04,OUT027,6273.1323
DRG36,OUT018,2558.986
FDW16,OUT018,1285.962
FDU09,OUT017,1051.5985
FDW01,OUT046,2367.0886
FDB15,OUT045,5010.3047
NCJ17,OUT049,1590.2395
NCT18,OUT018,2812.255
FDG16,OUT018,2901.022
FDP27,OUT017,3419.908
FDQ44,OUT027,3494.2488
FDL50,OUT027,3555.713
FDW57,OUT027,4868.592
FDS34,OUT013,1827.7788
NCV30,OUT035,1229.5219
FDD26,OUT018,2809.846
FDA03,OUT045,2304.5286
FDS27,OUT018,2533.2256
FDM12,OUT013,3189.081
NCV42,OUT027,2786.8872
NCS41,OUT046,3116.9631
FDN56,OUT018,1756.5765
DRK59,OUT046,3704.9136
NCG18,OUT046,1658.3472
NCN26,OUT017,2109.0068
FDI60,OUT027,1689.0873
NCI43,OUT049,837.50916
NCL17,OUT049,2316.5916
FDQ19,OUT019,815.0054
FDY43,OUT049,2758.5374
FDR36,OUT049,686.6985
FDJ58,OUT049,2919.6025
DRY23,OUT045,736.20844
FDK26,OUT027,4722.0693
DRH03,OUT045,1399.1122
FDC10,OUT010,318.17383
FDD23,OUT013,3184.752
FDP32,OUT045,1780.9247
FDO31,OUT035,1478.1669
FDQ57,OUT013,2414.348
FDX32,OUT027,3875.344
FDC39,OUT027,5260.7056
FDU55,OUT046,4261.6206
FDL45,OUT013,2165.4558
DRK37,OUT049,3789.394
FDK22,OUT013,3195.9973
DRG37,OUT027,4056.4114
FDK22,OUT017,3342.293
DRH36,OUT018,852.2458
DRC36,OUT018,2541.2578
DRE03,OUT027,1011.2851
FDF34,OUT046,2592.6658
FDZ22,OUT046,1272.9387
FDC44,OUT010,293.61673
FDN31,OUT027,5126.677
FDO03,OUT017,4638.5806
FDA01,OUT049,845.46967
NCH42,OUT049,4784.9014
FDF46,OUT018,1626.1948
DRL35,OUT046,681.8134
FDW46,OUT049,1121.9259
FDB58,OUT046,2236.9365
FDD47,OUT018,2797.5012
NCO17,OUT045,1887.3733
FDJ26,OUT017,3667.0012
FDU37,OUT045,1349.9072
